Codigo_temporada,Codigo_competicion,Codigo_fase,Codigo_grupo,Jornada,Partido,Codigo_equipo1,Codigo_equipo2,Resultado1,Resultado2,Codigo_campo,Fecha,Hora,Programado,Estado,Nombre_temporada,Nombre_competicion,Nombre_fase,Nombre_grupo,Nombre_deporte,Nombre_categoria,Nombre_jornada,Equipo_local,Equipo_visitante,Campo,Sexo_grupo,Distrito,Observaciones,SISTEMA_COMPETICION,COORD_X_CAMPO,COORD_Y_CAMPO,Color_Camiseta_1,Color_Camiseta_2
2025,8945,9882,27719,10,9,181596,181684,0,0,1770,2026-02-21,13:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue mbc ben mix,minibaloncesto,benjamin mixto,10,colegio tres olivos b,movistar estudiantes antonio fontan negro femenino,pab p2 (bc-rítmica) : la masó,x,fuencarral - el pardo,,liga,-3.714773,40.483788,verde,negro
2025,8945,9882,27719,11,3,181684,181176,0,0,1770,2026-02-28,12:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue mbc ben mix,minibaloncesto,benjamin mixto,11,movistar estudiantes antonio fontan negro femenino,fuentelarreyna gris,pab p2 (bc-rítmica) : la masó,x,fuencarral - el pardo,,liga,-3.714773,40.483788,negro,gris
2025,8945,9882,27719,11,4,181550,181596,0,0,1770,2026-02-28,11:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue mbc ben mix,minibaloncesto,benjamin mixto,11,scf a,colegio tres olivos b,pab p2 (bc-rítmica) : la masó,x,fuencarral - el pardo,,liga,-3.714773,40.483788,naranja,verde
2025,8945,9882,27719,11,8,180745,181752,0,0,1770,2026-02-28,13:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue mbc ben mix,minibaloncesto,benjamin mixto,11,fuentelarreyna rojo,cd norte,pab p2 (bc-rítmica) : la masó,x,fuencarral - el pardo,,liga,-3.714773,40.483788,rojo,amarillo
2025,8945,9882,27719,12,3,181639,182473,0,0,1770,2026-03-07,11:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue mbc ben mix,minibaloncesto,benjamin mixto,12,ceip r.tagore benjamin mixto,cortes de cádiz 3º azul,pab p2 (bc-rítmica) : la masó,x,fuencarral - el pardo,,liga,-3.714773,40.483788,azul,azul
2025,8945,9882,27719,12,6,182557,181983,0,0,1770,2026-03-07,12:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue mbc ben mix,minibaloncesto,benjamin mixto,12,cortes de cádiz 3º blanco,movistar estudiantes leopoldo calvo sotelo,pab p2 (bc-rítmica) : la masó,x,fuencarral - el pardo,,liga,-3.714773,40.483788,azul,azul
2025,8945,9882,27719,12,9,181176,181550,0,0,1770,2026-03-07,13:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue mbc ben mix,minibaloncesto,benjamin mixto,12,fuentelarreyna gris,scf a,pab p2 (bc-rítmica) : la masó,x,fuencarral - el pardo,,liga,-3.714773,40.483788,gris,naranja
2025,8945,9882,27719,13,1,181361,182016,0,0,1770,2026-03-14,11:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue mbc ben mix,minibaloncesto,benjamin mixto,13,halcones arroyofresno,tucutucu singer basket,pab p2 (bc-rítmica) : la masó,x,fuencarral - el pardo,,liga,-3.714773,40.483788,amarillo,amarillo
2025,8945,9882,27719,13,5,182610,181596,0,0,1770,2026-03-14,12:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue mbc ben mix,minibaloncesto,benjamin mixto,13,estudiantes international school “b”,colegio tres olivos b,pab p2 (bc-rítmica) : la masó,x,fuencarral - el pardo,,liga,-3.714773,40.483788,blanca,verde
2025,8945,9882,27719,13,9,182473,181752,0,0,1770,2026-03-14,13:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue mbc ben mix,minibaloncesto,benjamin mixto,13,cortes de cádiz 3º azul,cd norte,pab p2 (bc-rítmica) : la masó,x,fuencarral - el pardo,,liga,-3.714773,40.483788,azul,amarillo
2025,8945,9882,27719,14,2,181639,181361,0,0,1770,2026-03-21,11:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue mbc ben mix,minibaloncesto,benjamin mixto,14,ceip r.tagore benjamin mixto,halcones arroyofresno,pab p2 (bc-rítmica) : la masó,x,fuencarral - el pardo,,liga,-3.714773,40.483788,azul,amarillo
2025,8945,9882,27719,14,3,181752,181859,0,0,1770,2026-03-21,12:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue mbc ben mix,minibaloncesto,benjamin mixto,14,cd norte,movistar estudiantes antonio fontan azul,pab p2 (bc-rítmica) : la masó,x,fuencarral - el pardo,,liga,-3.714773,40.483788,amarillo,azul
2025,8945,9882,27719,14,8,181176,182610,0,0,1770,2026-03-21,13:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue mbc ben mix,minibaloncesto,benjamin mixto,14,fuentelarreyna gris,estudiantes international school “b”,pab p2 (bc-rítmica) : la masó,x,fuencarral - el pardo,,liga,-3.714773,40.483788,gris,blanca
2025,8945,9882,27719,15,1,182016,181639,0,0,1770,2026-04-11,11:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue mbc ben mix,minibaloncesto,benjamin mixto,15,tucutucu singer basket,ceip r.tagore benjamin mixto,pab p2 (bc-rítmica) : la masó,x,fuencarral - el pardo,,liga,-3.714773,40.483788,amarillo,azul
2025,8945,9882,27719,15,4,182610,182637,0,0,1770,2026-04-11,12:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue mbc ben mix,minibaloncesto,benjamin mixto,15,estudiantes international school “b”,estudiantes international school “c”,pab p2 (bc-rítmica) : la masó,x,fuencarral - el pardo,,liga,-3.714773,40.483788,blanca,blanca
2025,8945,9882,27719,15,9,181859,181644,0,0,1770,2026-04-11,13:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue mbc ben mix,minibaloncesto,benjamin mixto,15,movistar estudiantes antonio fontan azul,scf b,pab p2 (bc-rítmica) : la masó,x,fuencarral - el pardo,,liga,-3.714773,40.483788,azul,naranja
2025,8945,9882,27719,16,2,181752,182016,0,0,1770,2026-04-18,11:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue mbc ben mix,minibaloncesto,benjamin mixto,16,cd norte,tucutucu singer basket,pab p2 (bc-rítmica) : la masó,x,fuencarral - el pardo,,liga,-3.714773,40.483788,amarillo,amarillo
2025,8945,9882,27706,4,2,179010,178993,39,44,1770,2025-11-16,17:30,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,4,pedro moreno,warriors del pilar. c.b.f,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,amarillo,azul
2025,8945,9882,27706,4,3,179412,180022,32,39,1770,2025-11-16,19:50,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,4,geopardos,chiqui trotters,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,verde,negro
2025,8945,9882,27706,5,2,179226,179569,41,36,1770,2025-11-23,17:30,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,5,faunaca,los isótopos,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,negro,morado
2025,8945,9882,27706,5,3,179271,178217,48,40,1770,2025-11-23,19:50,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,5,singer basket tucutucu amarillo,kamikazes,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,amarilla,blanco
2025,8945,9882,27706,6,2,179412,179487,31,58,1770,2025-11-30,17:30,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,6,geopardos,space gorilas,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,verde,negro
2025,8945,9882,27706,6,3,178356,178993,56,50,1770,2025-11-30,19:50,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,6,sin lloros club de baloncesto,warriors del pilar. c.b.f,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,naranja,azul
2025,8945,9882,27706,7,2,179271,180094,32,35,1770,2025-12-14,17:30,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,7,singer basket tucutucu amarillo,raptors,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,amarilla,verde
2025,8945,9882,27706,7,3,180022,179569,38,60,1770,2025-12-14,19:50,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,7,chiqui trotters,los isótopos,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,negro,morado
2025,8945,9882,27706,8,2,178461,179412,65,52,1770,2025-12-21,17:30,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,8,los soba0s,geopardos,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,blanco,verde
2025,8945,9882,27706,8,3,178217,179487,45,40,1770,2025-12-21,19:50,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,8,kamikazes,space gorilas,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,blanco,negro
2025,8945,9882,27706,9,2,180022,179226,42,39,1770,2026-01-11,17:30,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,9,chiqui trotters,faunaca,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,negro,negro
2025,8945,9882,27706,9,3,179271,178461,36,52,1770,2026-01-11,19:50,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,9,singer basket tucutucu amarillo,los soba0s,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,amarilla,blanco
2025,8945,9882,27706,10,2,178217,179412,46,43,1770,2026-01-18,17:30,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,10,kamikazes,geopardos,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,blanco,verde
2025,8945,9882,27706,10,3,179569,179010,42,33,1770,2026-01-18,19:50,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,10,los isótopos,pedro moreno,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,morado,amarillo
2025,8945,9882,27706,11,2,178993,179271,71,35,1770,2026-01-25,17:30,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,11,warriors del pilar. c.b.f,singer basket tucutucu amarillo,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,azul,amarilla
2025,8945,9882,27706,11,3,179487,179226,47,45,1770,2026-01-25,19:50,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,11,space gorilas,faunaca,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,negro,negro
2025,8945,9882,27706,12,2,178356,179569,30,39,1770,2026-02-01,17:30,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,12,sin lloros club de baloncesto,los isótopos,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,naranja,morado
2025,8945,9882,27706,12,3,179412,180094,43,26,1770,2026-02-01,19:50,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,12,geopardos,raptors,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,verde,verde
2025,8945,9882,27706,13,2,180022,179487,48,53,1770,2026-02-08,17:30,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,13,chiqui trotters,space gorilas,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,negro,negro
2025,8945,9882,27706,13,3,179271,179010,21,43,1770,2026-02-08,19:50,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,13,singer basket tucutucu amarillo,pedro moreno,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,amarilla,amarillo
2025,8945,9882,27706,14,2,178461,179569,0,0,1770,2026-02-22,17:30,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,14,los soba0s,los isótopos,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,blanco,morado
2025,8945,9882,27706,14,3,178356,179226,0,0,1770,2026-02-22,19:50,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,14,sin lloros club de baloncesto,faunaca,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,naranja,negro
2025,8945,9882,27706,15,2,178993,179010,0,0,1770,2026-03-01,17:30,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,15,warriors del pilar. c.b.f,pedro moreno,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,azul,amarillo
2025,8945,9882,27706,15,3,179487,178461,0,0,1770,2026-03-01,19:50,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,15,space gorilas,los soba0s,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,negro,blanco
2025,8945,9882,27706,16,2,179569,179226,0,0,1770,2026-03-08,17:30,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,16,los isótopos,faunaca,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,morado,negro
2025,8945,9882,27706,16,3,178217,179271,0,0,1770,2026-03-08,19:50,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,16,kamikazes,singer basket tucutucu amarillo,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,blanco,amarilla
2025,8945,9882,27706,17,2,179487,179412,0,0,1770,2026-03-15,17:30,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,17,space gorilas,geopardos,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,negro,verde
2025,8945,9882,27706,17,3,178993,178356,0,0,1770,2026-03-15,19:50,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,17,warriors del pilar. c.b.f,sin lloros club de baloncesto,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,azul,naranja
2025,8945,9882,27706,18,2,180094,179271,0,0,1770,2026-03-22,17:30,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,18,raptors,singer basket tucutucu amarillo,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,verde,amarilla
2025,8945,9882,27706,18,3,179569,180022,0,0,1770,2026-03-22,19:50,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,18,los isótopos,chiqui trotters,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,morado,negro
2025,8945,9882,27706,19,2,179010,178356,0,0,1770,2026-04-12,17:30,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,19,pedro moreno,sin lloros club de baloncesto,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,amarillo,naranja
2025,8945,9882,27706,19,3,179487,178217,0,0,1770,2026-04-12,19:50,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,19,space gorilas,kamikazes,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,negro,blanco
2025,8945,9882,27706,20,2,178461,179271,0,0,1770,2026-04-19,17:30,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,20,los soba0s,singer basket tucutucu amarillo,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,blanco,amarilla
2025,8945,9882,27706,20,3,180094,178993,0,0,1770,2026-04-19,19:50,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,20,raptors,warriors del pilar. c.b.f,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,verde,azul
2025,8945,9882,27706,21,2,179412,178217,0,0,1770,2026-04-26,17:30,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,21,geopardos,kamikazes,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,verde,blanco
2025,8945,9882,27706,21,3,178356,178461,0,0,1770,2026-04-26,19:50,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,21,sin lloros club de baloncesto,los soba0s,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,naranja,blanco
2025,8945,9882,27706,22,2,179271,178993,0,0,1770,2026-05-10,17:30,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,22,singer basket tucutucu amarillo,warriors del pilar. c.b.f,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,amarilla,azul
2025,8945,9882,27706,22,3,179226,179487,0,0,1770,2026-05-10,19:50,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo b,baloncesto,senior masculino,22,faunaca,space gorilas,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,negro,negro
2025,8945,9882,27707,1,3,179839,179866,58,27,1770,2025-10-19,16:20,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo c,baloncesto,senior masculino,1,te brothers,reos puchantes,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,negra,azul
2025,8945,9882,27707,2,3,179182,179904,26,25,1770,2025-10-26,16:20,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo c,baloncesto,senior masculino,2,panasymankos,basket valdebebas,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,negro,azul
2025,8945,9882,27707,3,3,180040,180251,26,33,1770,2025-11-02,16:20,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo c,baloncesto,senior masculino,3,jornada de descanso,vanilla black velvet,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,negro,amarilla
2025,8945,9882,27707,4,3,179866,178359,21,53,1770,2025-11-16,16:20,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo c,baloncesto,senior masculino,4,reos puchantes,virgin of corchh,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,azul,azul
2025,8945,9882,27707,5,3,179904,177593,43,45,1770,2025-11-23,16:20,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo c,baloncesto,senior masculino,5,basket valdebebas,panathimankos,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,azul,negro-verde
2025,8945,9882,27707,6,3,179295,179851,34,36,1770,2025-11-30,16:20,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo c,baloncesto,senior masculino,6,despistados club de voleibol,los guajes bulls,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,roja,negro
2025,8945,9882,27707,7,3,178359,180040,43,30,1770,2025-12-14,16:20,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo c,baloncesto,senior masculino,7,virgin of corchh,jornada de descanso,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,azul,negro
2025,8945,9882,27707,8,3,177593,179667,29,48,1770,2025-12-21,16:20,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo c,baloncesto,senior masculino,8,panathimankos,c.b. rejamados,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,negro-verde,blanca
2025,8945,9882,27707,9,3,179904,180251,32,46,1770,2026-01-11,16:20,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo c,baloncesto,senior masculino,9,basket valdebebas,vanilla black velvet,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,azul,amarilla
2025,8945,9882,27707,10,3,180040,179182,32,35,1770,2026-01-18,16:20,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo c,baloncesto,senior masculino,10,jornada de descanso,panasymankos,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,negro,negro
2025,8945,9882,27707,11,3,179667,180069,35,36,1770,2026-01-25,16:20,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo c,baloncesto,senior masculino,11,c.b. rejamados,slam drunk,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,blanca,negro
2025,8945,9882,27707,12,3,179866,179839,32,92,1770,2026-02-01,16:20,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo c,baloncesto,senior masculino,12,reos puchantes,te brothers,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,azul,negra
2025,8945,9882,27707,13,3,179904,179182,28,39,1770,2026-02-08,16:20,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo c,baloncesto,senior masculino,13,basket valdebebas,panasymankos,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,azul,negro
2025,8945,9882,27707,14,3,179295,180069,0,0,1770,2026-02-22,16:20,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo c,baloncesto,senior masculino,14,despistados club de voleibol,slam drunk,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,roja,negro
2025,8945,9882,27707,15,3,179667,180251,0,0,1770,2026-03-01,16:20,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo c,baloncesto,senior masculino,15,c.b. rejamados,vanilla black velvet,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,blanca,amarilla
2025,8945,9882,27707,16,3,177593,179904,0,0,1770,2026-03-08,16:20,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo c,baloncesto,senior masculino,16,panathimankos,basket valdebebas,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,negro-verde,azul
2025,8945,9882,27707,17,3,179851,179295,0,0,1770,2026-03-15,16:20,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo c,baloncesto,senior masculino,17,los guajes bulls,despistados club de voleibol,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,negro,roja
2025,8945,9882,27707,18,3,180040,178359,0,0,1770,2026-03-22,16:20,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo c,baloncesto,senior masculino,18,jornada de descanso,virgin of corchh,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,negro,azul
2025,8945,9882,27707,19,3,179667,177593,0,0,1770,2026-04-12,16:20,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo c,baloncesto,senior masculino,19,c.b. rejamados,panathimankos,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,blanca,negro-verde
2025,8945,9882,27707,20,3,179839,179851,0,0,1770,2026-04-19,16:20,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo c,baloncesto,senior masculino,20,te brothers,los guajes bulls,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,negra,negro
2025,8945,9882,27707,21,3,179295,180251,0,0,1770,2026-04-26,16:20,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom bc sen mas grupo c,baloncesto,senior masculino,21,despistados club de voleibol,vanilla black velvet,pab p2 (bc-rítmica) : la masó,m,fuencarral - el pardo,,liga,-3.714773,40.483788,roja,amarilla
