Codigo_grupo,Jornada,Partido,Codigo_equipo1,Codigo_equipo2,Resultado1,Resultado2,Codigo_campo,Fecha_Hora,Programado,Estado,Nombre_temporada,Nombre_fase,Nombre_grupo,Nombre_deporte,Deporte_ID,Nombre_categoria,Equipo_local,Equipo_visitante,Campo,Sexo_grupo,Distrito,Distrito_ID,SISTEMA_COMPETICION,COORD_X_CAMPO,COORD_Y_CAMPO
240,11,2,94699,95407,1,2,1572,2015-01-25T17:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,REAL SUCIEDAD,SWЩLIMS X,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,11,3,95323,94698,3,3,1572,2015-01-25T18:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,LOS NIETOS DEL ABU,SELLA CATERING FS,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,11,4,94697,94705,0,2,1572,2015-01-25T19:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,HARRYS3092,DINAMO DE CHAMBERI,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,11,5,95721,94696,5,4,1572,2015-02-01T18:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,KILOMBO,FUTBOL PASION SALA,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,12,1,94697,94699,2,3,1572,2015-02-08T16:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,HARRYS3092,REAL SUCIEDAD,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,12,2,96092,95721,4,0,1572,2015-02-08T17:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,KAFRES,KILOMBO,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,12,3,94696,95407,6,7,1572,2015-02-08T18:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,FUTBOL PASION SALA,SWЩLIMS X,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,12,4,95695,95323,1,0,1572,2015-02-08T19:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,PINK RIVERS,LOS NIETOS DEL ABU,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,12,5,94705,94698,2,4,1572,2015-02-08T20:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,DINAMO DE CHAMBERI,SELLA CATERING FS,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,13,1,94698,94697,3,2,1572,2015-02-15T16:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,SELLA CATERING FS,HARRYS3092,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,13,2,94705,95695,10,2,1572,2015-02-15T17:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,DINAMO DE CHAMBERI,PINK RIVERS,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,13,3,95323,96092,1,7,1572,2015-02-15T18:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,LOS NIETOS DEL ABU,KAFRES,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,13,4,94699,94696,5,2,1572,2015-02-15T19:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,REAL SUCIEDAD,FUTBOL PASION SALA,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,13,5,95407,95721,1,0,1572,2015-02-15T20:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,SWЩLIMS X,KILOMBO,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,14,1,94696,96092,2,5,1572,2015-02-22T16:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,FUTBOL PASION SALA,KAFRES,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,14,2,94705,95323,3,1,1572,2015-02-22T17:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,DINAMO DE CHAMBERI,LOS NIETOS DEL ABU,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,14,3,95721,94699,3,0,1572,2015-02-22T18:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,KILOMBO,REAL SUCIEDAD,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,14,4,95407,94698,3,3,1572,2015-02-22T19:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,SWЩLIMS X,SELLA CATERING FS,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,14,5,94697,95695,3,3,1572,2015-02-22T20:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,HARRYS3092,PINK RIVERS,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,15,1,95323,95407,1,2,1572,2015-03-01T16:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,LOS NIETOS DEL ABU,SWЩLIMS X,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,15,2,95721,94697,6,0,1559,2015-03-07T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,KILOMBO,HARRYS3092,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
240,15,3,96092,94705,2,1,1572,2015-03-01T18:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,KAFRES,DINAMO DE CHAMBERI,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,15,4,94698,94699,0,4,1572,2015-03-01T19:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,SELLA CATERING FS,REAL SUCIEDAD,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,15,5,95695,94696,2,6,1572,2015-03-01T20:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,PINK RIVERS,FUTBOL PASION SALA,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,16,1,94699,95695,3,1,1572,2015-03-08T16:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,REAL SUCIEDAD,PINK RIVERS,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,16,2,94696,94698,1,4,1572,2015-03-08T17:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,FUTBOL PASION SALA,SELLA CATERING FS,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,16,3,94705,95721,1,2,1572,2015-03-08T18:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,DINAMO DE CHAMBERI,KILOMBO,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,16,4,95407,96092,4,2,1572,2015-03-08T19:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,SWЩLIMS X,KAFRES,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,16,5,94697,95323,2,2,1572,2015-03-08T20:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,HARRYS3092,LOS NIETOS DEL ABU,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,17,1,94698,95721,3,3,1572,2015-03-22T16:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,SELLA CATERING FS,KILOMBO,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,17,2,95323,94696,0,2,1572,2015-03-22T17:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,LOS NIETOS DEL ABU,FUTBOL PASION SALA,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,17,3,95695,95407,2,1,1572,2015-03-22T18:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,PINK RIVERS,SWЩLIMS X,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,17,4,96092,94697,1,2,1572,2015-03-22T19:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,KAFRES,HARRYS3092,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,17,5,94705,94699,2,0,1572,2015-03-22T20:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,DINAMO DE CHAMBERI,REAL SUCIEDAD,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,18,1,95407,94705,1,4,1572,2015-03-29T16:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,SWЩLIMS X,DINAMO DE CHAMBERI,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,18,2,94699,95323,7,2,1572,2015-03-29T17:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,REAL SUCIEDAD,LOS NIETOS DEL ABU,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,18,3,94697,94696,1,1,1559,2015-04-12T16:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,HARRYS3092,FUTBOL PASION SALA,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
240,18,4,95721,95695,2,3,1572,2015-03-29T19:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,KILOMBO,PINK RIVERS,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
240,18,5,94698,96092,1,0,1572,2015-03-29T20:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - DOMINGO - TARDE - SEN P.SANTANDER,futsal,Q171401,SENIOR,SELLA CATERING FS,KAFRES,OT PQ SANTANDER:EXT:FS,M,Chamberí,Q1763370,LIGA,44013100,447751900
241,1,1,94692,94686,8,1,1559,2014-10-18T14:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,PERRACOS F.C.,SPIDERCERDO IX,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,1,2,94689,94687,2,3,1559,2014-10-18T15:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,CHAMBERI 03,RES4CON,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,1,3,94688,94693,3,0,1559,2014-10-18T16:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,INTER DE MADRID,ALBATROS,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,1,4,94684,94690,3,0,1559,2014-10-19T14:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,RACING HAMBERI,DEPORTIVO CHAMBERI,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,1,5,94685,94691,3,6,1559,2014-10-19T15:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,BLACK SOX,LEONES C.F,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,2,1,94691,94688,3,0,1559,2014-10-25T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,LEONES C.F,INTER DE MADRID,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,2,2,94687,94685,8,0,1559,2014-10-25T14:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,RES4CON,BLACK SOX,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,2,3,94693,94686,6,1,1559,2014-10-25T15:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,ALBATROS,SPIDERCERDO IX,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,2,4,94684,94689,0,5,1559,2014-10-26T16:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,RACING HAMBERI,CHAMBERI 03,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,2,5,94690,94692,3,1,1559,2014-10-26T15:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,DEPORTIVO CHAMBERI,PERRACOS F.C.,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,3,1,94685,94689,0,11,1559,2014-11-01T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,BLACK SOX,CHAMBERI 03,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,3,2,94692,94691,3,7,1559,2014-11-01T14:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,PERRACOS F.C.,LEONES C.F,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,3,3,94687,94690,3,2,1559,2014-11-01T15:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,RES4CON,DEPORTIVO CHAMBERI,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,3,4,94686,94688,1,6,1559,2014-11-02T16:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,SPIDERCERDO IX,INTER DE MADRID,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,3,5,94693,94684,2,4,1559,2014-11-02T15:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,ALBATROS,RACING HAMBERI,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,4,1,94689,94693,4,0,1559,2014-11-16T14:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,CHAMBERI 03,ALBATROS,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,4,2,94688,94684,0,2,1559,2014-11-15T14:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,INTER DE MADRID,RACING HAMBERI,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,4,3,94691,94686,4,0,1559,2014-11-15T15:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,LEONES C.F,SPIDERCERDO IX,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,4,4,94690,94685,4,1,1559,2014-11-16T16:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,DEPORTIVO CHAMBERI,BLACK SOX,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,4,5,94692,94687,0,3,1559,2014-11-16T15:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,PERRACOS F.C.,RES4CON,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,5,1,94691,94690,1,2,1559,2014-11-23T14:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,LEONES C.F,DEPORTIVO CHAMBERI,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,5,2,94686,94684,1,4,1559,2014-11-22T14:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,SPIDERCERDO IX,RACING HAMBERI,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,5,3,94685,94692,3,4,1559,2014-11-22T15:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,BLACK SOX,PERRACOS F.C.,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,5,4,94693,94687,1,2,1559,2014-11-23T16:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,ALBATROS,RES4CON,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,5,5,94688,94689,0,2,1559,2014-11-23T15:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,INTER DE MADRID,CHAMBERI 03,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,6,1,94687,94686,1,2,1559,2015-02-01T14:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,RES4CON,SPIDERCERDO IX,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,6,2,94689,94692,2,1,1559,2015-01-31T14:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,CHAMBERI 03,PERRACOS F.C.,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,6,3,94684,94691,2,2,1559,2015-01-31T15:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,RACING HAMBERI,LEONES C.F,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,6,4,94685,94693,1,4,1559,2015-01-31T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,BLACK SOX,ALBATROS,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,6,5,94690,94688,0,3,1559,2015-02-01T15:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,DEPORTIVO CHAMBERI,INTER DE MADRID,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,7,1,94688,94685,3,3,1559,2014-12-14T14:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,INTER DE MADRID,BLACK SOX,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,7,2,94693,94690,4,2,1559,2014-12-13T14:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,ALBATROS,DEPORTIVO CHAMBERI,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,7,3,94692,94684,2,2,1559,2014-12-13T15:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,PERRACOS F.C.,RACING HAMBERI,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,7,4,94691,94687,5,2,1559,2014-12-14T15:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,LEONES C.F,RES4CON,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,7,5,94686,94689,0,14,1559,2014-12-14T16:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,SPIDERCERDO IX,CHAMBERI 03,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,8,1,94692,94693,3,1,1559,2015-02-01T16:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,PERRACOS F.C.,ALBATROS,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,8,2,94690,94686,2,0,1559,2014-12-21T21:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,DEPORTIVO CHAMBERI,SPIDERCERDO IX,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,8,3,94687,94688,2,0,1559,2014-12-21T20:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,RES4CON,INTER DE MADRID,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,8,4,94689,94691,9,2,1559,2014-12-21T16:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,CHAMBERI 03,LEONES C.F,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,8,5,94685,94684,2,6,1559,2014-12-21T15:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,BLACK SOX,RACING HAMBERI,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,9,1,94684,94687,0,3,1559,2015-01-11T14:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,RACING HAMBERI,RES4CON,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,9,2,94686,94685,5,4,1559,2015-01-10T14:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,SPIDERCERDO IX,BLACK SOX,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,9,3,94690,94689,1,7,1559,2015-01-10T15:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,DEPORTIVO CHAMBERI,CHAMBERI 03,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,9,4,94688,94692,1,1,1559,2015-01-11T16:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,INTER DE MADRID,PERRACOS F.C.,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,9,5,94691,94693,8,2,1559,2015-01-11T15:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,LEONES C.F,ALBATROS,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
241,10,1,94686,94692,2,2,1559,2015-01-18T14:00:00Z,1,finalizado,2014/2015,JDM GRUPO,JDM - FINSEMANA - SEN PB CANAL,futsal,Q171401,SENIOR,SPIDERCERDO IX,PERRACOS F.C.,OT CANAL ISABEL II:PB:FS,M,Chamberí,Q1763370,LIGA,44036000,447702000
